Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
16-10-2025 17:00,KLYPV,58.45,59.85,58.1,59.55,596054.0,0.3,1.1,0.1,947.62,1.1,196816.8,202.85,0.27,True,55.94,-0.27,0.15,-0.43,2025-10-16,58.5,1.79,0,,ATL,62.5,True,False
16-10-2025 17:00,MNDTR,7.16,7.76,7.14,7.76,11281441.0,0.0,0.6,0.07,757.14,0.6,1410023.4,700.09,0.0,True,79.64,0.05,0.07,-0.02,2025-10-16,7.06,9.92,0,,6.77,8.62,False,False
16-10-2025 17:00,NTHOL,42.38,43.88,42.18,43.66,1011352.0,0.22,1.28,0.06,1900.0,1.28,195542.8,417.2,0.17,True,65.78,0.04,0.04,-0.0,2025-10-16,43.08,1.35,0,,42.02,43.8,False,False
16-10-2025 17:00,BUCIM,6.14,6.16,6.1,6.16,912626.0,0.0,0.02,0.0,1900.0,0.02,454372.2,100.85,0.0,True,50.68,-0.01,0.01,-0.02,2025-10-16,6.13,0.49,0,,6.07,6.38,False,False
16-10-2025 17:00,ALTIN,74.32,74.95,74.29,74.89,9543803.0,0.06,0.57,0.2,192.31,0.57,4530673.5,110.65,0.11,True,82.37,0.81,0.15,0.66,2025-10-16,72.54,3.24,0,,70.01,ATH,False,False
16-10-2025 17:00,FRIGO,10.54,10.61,10.43,10.61,2764056.0,0.0,0.07,0.02,250.0,0.07,749829.6,268.62,0.0,True,65.79,0.06,0.03,0.03,2025-10-16,10.5,1.05,0,,9.68,10.78,False,False
16-10-2025 17:00,TRILC,20.58,20.74,20.28,20.72,478188.0,0.02,0.14,0.0,3400.0,0.14,182133.8,162.55,0.14,True,46.65,-0.11,0.05,-0.16,2025-10-16,20.62,0.48,0,,20.3,21.0,True,False
16-10-2025 17:00,SELVA,3.16,3.29,3.14,3.26,2177695.0,0.03,0.1,0.01,1011.11,0.1,938733.2,131.98,0.3,True,57.89,-0.0,0.0,-0.0,2025-10-16,3.19,2.19,0,,2.98,3.33,False,False
16-10-2025 17:00,AFYON,12.53,12.8,12.51,12.77,899523.0,0.03,0.24,0.03,585.71,0.24,426948.2,110.69,0.13,True,67.86,0.04,0.03,0.0,2025-10-16,12.42,2.82,0,,12.22,13.1,False,False
16-10-2025 17:00,MERIT,19.57,19.81,19.31,19.78,661153.0,0.03,0.21,0.02,1005.26,0.21,310455.2,112.96,0.14,True,51.52,-0.02,0.01,-0.03,2025-10-16,19.84,-0.3,0,,19.18,21.04,False,False
