Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
05-09-2025 15:00,KNFRT,17.3,17.99,17.26,17.92,1012709.0,0.07,0.62,0.05,1092.31,0.62,320067.0,216.41,0.11,True,68.03,0.05,0.05,-0.0,2025-09-05,17.08,4.92,0,,16.3,ATH,False,False
05-09-2025 15:00,ALTIN,53.47,53.96,53.45,53.95,7273922.0,0.01,0.48,0.11,321.05,0.48,3195118.2,127.66,0.02,True,83.07,0.54,0.06,0.48,2025-09-05,52.23,3.29,0,,51.75,ATH,False,False
05-09-2025 15:00,BINHO,13.14,13.85,13.08,13.68,31682478.0,0.17,0.54,0.02,3500.0,0.54,19999375.9,58.42,0.31,True,83.36,2.28,0.01,2.27,2025-09-05,12.88,6.21,0,,0.43,ATH,False,False
05-09-2025 15:00,IMASM,3.88,4.1,3.87,4.05,18655045.0,0.05,0.17,0.01,2733.33,0.17,5022805.6,271.41,0.29,True,64.08,0.03,-0.0,0.03,2025-09-05,3.95,2.53,0,,3.6,4.12,False,False
05-09-2025 14:00,VAKFN,2.86,2.95,2.84,2.95,88544911.0,0.0,0.09,0.02,260.0,0.09,23756147.5,272.72,0.0,True,83.32,0.04,0.03,0.01,2025-09-05,2.73,8.06,0,,2.53,ATH,False,False
05-09-2025 13:00,BEYAZ,32.82,35.92,32.5,35.86,2922162.0,0.06,3.04,0.34,804.76,3.04,709202.7,312.03,0.02,True,69.65,0.34,0.07,0.27,2025-09-05,32.66,9.8,0,,32.04,36.6,False,False
05-09-2025 12:00,ALVES,32.3,34.7,32.16,34.24,4265423.0,0.46,1.94,0.08,2387.18,1.94,956141.1,346.11,0.24,True,62.78,-0.05,0.05,-0.1,2025-09-05,32.96,3.88,0,,31.7,34.74,False,False
05-09-2025 12:00,FONET,16.22,16.92,16.21,16.8,4543022.0,0.12,0.58,0.03,1833.33,0.58,813270.4,458.61,0.21,True,67.3,0.11,0.05,0.06,2025-09-05,16.35,2.75,0,,15.3,17.28,False,False
05-09-2025 12:00,METUR,58.1,61.5,57.6,61.4,929495.0,0.1,3.3,0.21,1434.88,3.3,368990.9,151.9,0.03,True,59.19,-0.47,0.05,-0.52,2025-09-05,58.4,5.14,0,,57.0,62.55,False,False
05-09-2025 12:00,ANGEN,12.99,13.9,12.79,13.89,6439722.0,0.01,0.9,0.08,984.34,0.9,1324773.7,386.1,0.01,True,75.41,0.17,0.07,0.1,2025-09-05,12.8,8.52,0,,12.58,ATH,False,False
05-09-2025 12:00,CEMZY,29.2,30.3,29.12,30.18,2444911.0,0.12,0.98,0.19,426.88,0.98,644983.6,279.07,0.12,True,90.24,0.93,0.12,0.81,2025-09-05,28.64,5.38,0,,24.68,ATH,False,False
05-09-2025 12:00,PASEU,112.4,115.5,112.1,115.4,1461149.0,0.1,3.0,0.69,334.78,3.0,580751.1,151.6,0.03,True,74.54,0.83,0.56,0.27,2025-09-05,111.5,3.5,0,,108.3,ATH,False,False
05-09-2025 12:00,CRDFA,21.24,21.6,21.2,21.58,153904.0,0.02,0.34,0.02,2025.0,0.34,85143.7,80.76,0.06,True,55.19,0.02,0.0,0.02,2025-09-05,21.36,1.03,0,,19.53,22.06,False,False
05-09-2025 11:00,BEGYO,8.06,8.4,7.98,8.39,10218694.0,0.01,0.33,0.03,1220.0,0.33,2833066.0,260.69,0.03,True,58.65,-0.04,0.03,-0.07,2025-09-05,8.04,4.35,0,,7.9,8.78,False,False
05-09-2025 11:00,PCILT,29.22,30.4,29.02,30.38,1273576.0,0.02,1.16,0.3,289.26,1.16,730402.7,74.37,0.02,True,92.84,1.43,0.2,1.23,2025-09-05,28.3,7.35,0,,22.28,ATH,False,False
05-09-2025 11:00,PENTA,17.35,18.17,17.27,18.15,3387824.0,0.02,0.8,0.09,830.23,0.8,837241.7,304.64,0.03,True,67.01,0.14,0.06,0.08,2025-09-05,17.55,3.42,0,,16.4,ATH,False,False
05-09-2025 11:00,BVSAN,111.0,112.9,109.8,112.6,159449.0,0.3,1.6,0.26,515.38,1.6,103617.2,53.88,0.19,True,58.24,0.59,0.48,0.1,2025-09-05,112.9,-0.27,0,,104.6,116.9,False,False
05-09-2025 11:00,GLYHO,9.21,9.69,9.19,9.67,10777282.0,0.02,0.46,0.05,838.78,0.46,1958209.2,450.36,0.04,True,76.54,0.07,0.05,0.02,2025-09-05,9.18,5.34,0,,8.95,ATH,False,False
05-09-2025 11:00,IPEKE,58.7,59.75,58.4,59.55,940207.0,0.2,0.85,0.09,844.44,0.85,260184.5,261.36,0.24,True,63.42,0.07,0.09,-0.02,2025-09-05,58.35,2.06,0,,55.7,59.65,False,False
05-09-2025 11:00,ODINE,146.8,150.0,146.6,149.8,255720.0,0.2,3.0,0.55,445.45,3.0,131377.3,94.65,0.07,True,65.32,0.03,0.51,-0.48,2025-09-05,143.5,4.39,0,,141.9,152.1,False,False
05-09-2025 11:00,NETAS,80.0,82.5,79.9,82.45,531389.0,0.05,2.45,0.3,716.67,2.45,161401.0,229.24,0.02,True,67.82,0.22,0.34,-0.11,2025-09-05,79.0,4.37,0,,75.1,86.95,False,False
05-09-2025 11:00,BURCE,17.7,18.3,17.68,18.29,1476183.0,0.01,0.59,0.02,3177.78,0.59,355527.0,315.21,0.02,True,59.13,-0.0,0.03,-0.04,2025-09-05,17.84,2.52,0,,17.16,18.58,False,False
05-09-2025 11:00,KOZAA,78.3,79.2,78.0,79.1,815117.0,0.1,0.8,0.1,742.11,0.8,494106.4,64.97,0.13,True,62.73,0.26,0.17,0.1,2025-09-05,78.2,1.15,0,,72.25,80.0,False,False
05-09-2025 11:00,AGHOL,27.42,27.92,27.38,27.84,990700.0,0.08,0.42,0.03,1400.0,0.42,547969.8,80.79,0.19,True,57.52,-0.01,0.1,-0.11,2025-09-05,27.52,1.16,0,,26.38,28.98,False,False
05-09-2025 11:00,ADESE,19.39,19.77,19.26,19.71,11135594.0,0.06,0.32,0.04,680.49,0.32,3988958.6,179.16,0.19,True,69.7,0.15,0.03,0.12,2025-09-05,19.16,2.87,0,,18.79,ATH,False,False
05-09-2025 11:00,FLAP,10.17,10.74,10.03,10.71,641073.0,0.03,0.54,0.01,8900.0,0.54,286188.9,124.0,0.06,True,59.67,0.1,-0.03,0.13,2025-09-05,10.35,3.48,0,,9.29,11.09,False,False
05-09-2025 10:00,EMKEL,100.5,107.6,100.1,107.5,1070283.0,0.1,7.0,1.42,392.96,7.0,334323.2,220.13,0.01,True,79.31,3.03,0.97,2.06,2025-09-05,101.8,5.6,0,,89.9,ATH,False,False
05-09-2025 10:00,YIGIT,28.76,29.3,28.52,29.28,2130123.0,0.02,0.52,0.12,333.33,0.52,523593.0,306.83,0.04,True,71.34,0.17,0.16,0.01,2025-09-05,28.66,2.16,0,,27.06,29.36,False,False
05-09-2025 10:00,MEKAG,5.2,5.44,5.17,5.38,8463538.0,0.06,0.18,0.03,542.86,0.18,2794838.3,202.83,0.33,True,79.71,0.15,0.01,0.14,2025-09-05,5.15,4.47,0,,4.21,ATH,False,False
05-09-2025 10:00,GIPTA,147.1,149.6,147.0,149.2,233413.0,0.4,2.1,0.07,2900.0,2.1,104138.1,124.14,0.19,True,54.32,-0.26,-0.17,-0.1,2025-09-05,147.1,1.43,0,,146.1,151.7,False,False
05-09-2025 10:00,ISKPL,6.14,6.64,5.93,6.64,30719163.0,0.0,0.5,0.03,1751.85,0.5,5664655.3,442.3,0.0,True,71.4,0.09,0.03,0.07,2025-09-05,6.04,9.93,0,,5.58,ATH,False,False
05-09-2025 10:00,GLRMK,178.2,184.0,178.2,182.7,1482131.0,1.3,4.5,0.7,542.86,4.5,389243.5,280.77,0.29,True,75.03,1.88,0.5,1.38,2025-09-05,177.4,2.99,0,,173.9,ATH,False,False
05-09-2025 10:00,YUNSA,8.16,8.96,8.13,8.96,36356332.0,0.0,0.8,0.08,925.64,0.8,4925450.8,638.13,0.0,True,75.02,-0.02,0.07,-0.09,2025-09-05,8.15,9.94,0,,8.09,9.74,True,False
05-09-2025 10:00,ENSRI,96.0,106.6,92.0,105.0,1140364.0,1.6,9.0,1.47,512.24,9.0,203291.8,460.95,0.18,True,62.89,2.79,-0.08,2.87,2025-09-05,98.95,6.11,0,,83.85,107.4,False,False
05-09-2025 10:00,CUSAN,37.0,40.84,36.8,39.98,851508.0,0.86,2.98,0.4,641.29,2.98,139659.0,509.71,0.29,True,70.81,0.39,0.13,0.26,2025-09-05,37.2,7.47,0,,36.06,ATH,False,False
05-09-2025 10:00,HDFGS,2.69,2.93,2.68,2.87,45212093.0,0.06,0.18,0.03,520.69,0.18,7214218.4,526.71,0.33,True,75.89,0.05,0.02,0.03,2025-09-05,2.67,7.49,0,,2.35,ATH,False,False
